Date,Close,High,Low,Open,Volume
2007/06/04,19.2961731,20.65343845,18.88662473,20.49435714,43939636
2007/06/05,19.28940964,19.83434536,18.23676753,19.15740523,40316748
2007/06/06,19.52972412,19.9968132,19.12694389,19.37741232,28844504
2007/06/07,19.52972412,19.52972412,19.52972412,19.52972412,0
2007/06/08,20.03065872,20.3589751,19.53987687,20.14235317,33584788
2007/06/11,21.16453362,21.31346128,19.97650421,19.97650421,36678034
2007/06/12,21.797472,22.09532472,21.21530309,21.25591914,38781664
2007/06/13,21.55039024,22.19686936,21.31346221,21.83132104,30273748
2007/06/14,21.80762672,22.37287112,21.52669595,21.76362654,23030442
2007/06/15,22.12916946,22.29502164,21.68238913,21.79747028,18765038
2007/06/18,24.34276581,24.34276581,22.51502699,22.59287624,41060346
2007/06/19,24.08891106,24.97908887,23.86213676,24.3698418,28837390
2007/06/20,23.91630173,25.01294428,23.8892235,24.03138034,26910898
2007/06/21,25.01631546,26.22803593,23.86213168,23.86213168,39645710
2007/06/22,25.38974571,25.98383656,24.78207534,25.0468697,28125714
2007/06/25,25.20982552,26.3267168,24.70399765,25.63078066,37347158
2007/06/26,24.84658051,25.1826655,24.30680512,24.71418331,33315220
2007/06/27,25.86162758,26.20789659,24.85676549,24.85676549,21790894
2007/06/28,24.81602669,25.9668655,24.78886762,25.91254996,17632890
2007/06/29,24.27625465,24.78207994,24.17101392,24.27285912,18787294
2007/07/02,23.65500069,24.30680261,23.22046607,24.10311483,14047344
2007/07/03,24.40185928,24.6293132,23.6991347,23.6991347,9185826
2007/07/04,23.86548233,24.61233846,23.76363714,24.30680547,9004852
2007/07/05,23.80776978,24.78207988,23.53279136,23.76363824,13223740
2007/07/06,24.72096825,24.73115225,23.71271081,23.77042187,13210586
2007/07/09,25.57985878,25.79373318,24.74134141,24.94503181,11362926
2007/07/10,26.24863625,26.5473782,25.59683421,25.79373355,17370608
2007/07/11,26.11623573,26.19771033,25.59683097,26.19771033,6733128
2007/07/12,27.12448883,27.61333892,25.8276736,26.16036299,13482832
2007/07/13,26.99549103,27.72877023,26.64922202,27.29423556,8813382
2007/07/16,27.90190697,28.74381727,27.09394161,27.09394161,19667826
2007/07/17,27.82722473,27.90530382,26.65941066,27.90530382,26464444
2007/07/18,27.73556709,28.6555619,27.33497984,27.49793168,21521704
2007/07/19,26.818964,27.63032233,26.72051433,27.63032233,22227018
2007/07/20,28.57407379,29.04255855,27.02264797,27.09054563,25366792
2007/07/23,28.33303642,28.75738696,27.7219732,28.61820133,51400328
2007/07/24,28.01393127,28.51636358,27.61673969,28.41451839,47196010
2007/07/25,27.91208076,28.01392334,27.12448629,28.01392334,42579088
2007/07/26,27.50471306,28.04109295,27.22633911,27.96640681,30132778
2007/07/27,27.19239998,27.63372587,26.81897178,27.31121769,26026950
2007/07/30,27.6099472,27.78987144,27.19578062,27.19917615,28692564
2007/07/31,28.34662437,28.43489004,27.02264978,27.60995224,34346446
2007/08/01,27.20256996,28.75399565,27.15164996,28.75399565,33002396
2007/08/02,27.77629852,28.24478075,27.19239156,27.63371731,22552118
2007/08/03,30.14247322,30.54984878,27.8713479,27.8713479,51387358
2007/08/06,30.64150238,31.26614509,29.53479552,30.21375634,38233754
2007/08/07,30.10513115,30.85877828,29.94217937,30.62114037,24865976
2007/08/08,30.01007462,30.51250427,29.53480143,29.85730685,19612664
2007/08/09,32.23367691,32.93640154,30.10513502,30.21376869,35083178
2007/08/10,32.38305283,33.26570183,31.24918891,31.74143473,24582198
2007/08/13,32.07411957,33.0518225,31.50379221,32.31854336,22166696
2007/08/14,33.2623024,33.374329,32.08090905,32.08430458,20190328
2007/08/15,33.26570129,33.77492216,32.28460263,33.26230835,18034502
2007/08/16,31.62600708,33.25890758,31.06586369,32.92621553,31885106
2007/08/17,30.27147484,32.59012722,30.12889365,32.59012722,33914264
2007/08/20,31.41212845,31.97566729,30.96061879,31.33404939,24667920
2007/08/21,31.52077103,32.01301942,31.22542458,31.40874181,23160928
2007/08/22,31.52416039,32.02998562,31.00136009,31.23220694,21724410
2007/08/23,31.6939106,32.02999568,31.13037153,31.65317199,24305000
2007/08/24,33.16724777,33.72399565,31.91117081,31.91117081,23681540
2007/08/27,33.70022964,34.51159046,33.50672585,33.50672585,30078526
2007/08/28,35.1158638,36.01209211,33.16724386,33.6866512,33432110
2007/08/29,33.64930725,34.96649063,33.60856866,34.21963458,21896510
2007/08/30,34.25357819,34.59305864,33.67645986,33.96502032,19379670
2007/08/31,34.66096497,35.0683432,33.88355417,34.24679826,15993978
2007/09/03,35.05892181,35.94330275,34.87524228,34.88204666,16799588
2007/09/04,33.8922348,35.3752754,33.86162283,35.02832673,17689754
2007/09/05,33.3718071,34.49089053,32.92621556,33.70855175,12246864
2007/09/06,34.00787354,34.1881509,33.17111024,33.5044552,20510946
2007/09/07,32.9228096,34.35482734,32.87859145,33.81059297,23322674
2007/09/10,33.32758713,33.5384765,32.31735064,32.65069308,15891588
2007/09/11,32.74593353,34.32081499,32.48402162,33.02825602,23466918
2007/09/12,34.09631729,34.15074203,32.9942423,32.9942423,21389962
2007/09/13,35.14736557,35.57935082,34.38883715,34.65415121,21846102
2007/09/14,35.77323914,35.91950237,34.89906194,35.30723967,18639672
2007/09/17,36.55217743,37.38213651,35.81746164,35.81746164,26875774
2007/09/18,35.65419388,36.76307337,35.43650009,36.56578757,13189810
2007/09/19,38.42637634,38.80393942,36.28685311,36.32767165,36999076
2007/09/20,40.21896362,41.49451434,38.09985016,38.13046213,23724622
2007/09/21,40.65433502,41.15435112,39.74954609,40.06248045,13291850
2007/09/24,41.47410583,42.13739116,39.79718175,40.32441041,15011736
2007/09/25,44.0320015,45.51164213,42.17140071,42.1782025,19406376
2007/09/26,42.84488678,45.70892455,42.51834619,44.22588443,15426312
2007/09/27,44.72932434,44.83136946,40.87886093,42.89253027,11458034
2007/09/28,45.90280533,46.60010724,45.23952017,46.43003386,14237288
2007/10/08,48.09335327,49.58659744,46.05587218,46.60010911,18229138
2007/10/09,48.96754456,49.49136844,47.28041384,47.96070756,13169424
2007/10/10,47.96070099,49.4505457,47.65457093,49.1852316,16167200
2007/10/11,49.02535629,49.59340078,46.9402549,47.96069523,19294080
2007/10/12,47.86546326,49.04917279,46.43004319,49.04917279,20118454
2007/10/15,46.94025421,48.19879622,46.43003406,47.6545645,21437354
2007/10/16,46.60012054,48.09336508,46.43004711,46.94026741,15082212
2007/10/17,46.41982651,47.38244241,46.25315273,46.60010387,12123334
2007/10/18,46.34160233,48.1647894,45.91981842,47.28040563,15819380
2007/10/19,45.88580704,47.24639441,45.23953011,47.21238284,13300768
2007/10/22,47.25659943,47.41306926,44.72931082,45.06945767,17609432
2007/10/23,48.19880295,48.20900694,46.94026076,47.25319521,15369900
2007/10/24,49.31788254,50.77710991,48.30084182,48.65459218,18304788
2007/10/25,47.62056732,50.68188951,46.9402735,49.32130187,18923794
2007/10/26,47.75320816,48.4709181,46.60011074,46.60011074,9276488
2007/10/29,47.81783295,49.32128103,46.61711528,47.45047382,18250490
2007/10/30,48.01171875,48.60357605,46.90624165,47.82464216,12324966
2007/10/31,47.57292557,49.18522306,47.45047253,48.70901449,14090658
2007/11/01,46.59671402,48.23281937,46.48446495,47.92668412,15317518
2007/11/02,44.79393768,46.43004313,44.66128062,46.0898963,19015188
2007/11/05,43.18844223,45.11367448,42.68842599,44.42317685,17580376
2007/11/06,43.12721634,43.83812455,42.5217554,43.19184507,9785136
2007/11/07,42.16460037,43.70886728,40.91285994,43.53879387,12378574
2007/11/08,40.19854736,42.17820156,40.02167218,42.17820156,17847768
2007/11/09,40.41283798,41.16456205,39.93323237,40.0692916,16715536
2007/11/12,39.86860657,40.81761646,38.77673564,39.45702925,14052242
2007/11/13,39.17811203,41.46389915,38.21549588,40.57951791,17993484
2007/11/14,42.18500137,42.22581992,39.46042761,40.3414065,20881254
2007/11/15,42.08636856,43.42994751,41.45709485,41.4979134,17157516
2007/11/16,41.50471497,42.51155186,40.68156026,41.49791317,10818868
2007/11/19,40.19854736,41.77002645,39.9264289,41.49790798,9821604
2007/11/20,40.24616241,40.46725832,38.73591005,39.79716882,14939642
2007/11/21,39.42642593,40.60333382,39.38900957,40.23937677,5943296
2007/11/22,36.35829163,38.94680901,35.71541437,38.4365888,16917382
2007/11/23,36.93655014,37.06920982,35.69841565,35.71542403,11073774
2007/11/26,36.03515625,38.09984742,35.77664393,37.82432672,8118588
2007/11/27,34.34802246,36.22563152,34.28679594,35.93990947,13345138
2007/11/28,34.81401825,35.47730595,34.32420871,34.4058432,9969646
2007/11/29,37.40934753,37.55220857,35.17118089,35.52833348,19878712
2007/11/30,36.98416519,37.75289514,36.42972421,37.41615051,13196974
2007/12/03,38.61347198,38.64068436,36.56578895,37.04199509,12964028
2007/12/04,39.73934174,40.88563452,38.43657918,38.47059333,15742112
2007/12/05,40.49787521,40.86183217,39.52505521,39.62710028,8633760
2007/12/06,40.46047211,40.81762738,40.13733359,40.51829905,9037886
2007/12/07,40.8006134,41.55914202,40.13732809,40.13732809,5087054
2007/12/10,41.16117096,41.29382802,39.83119553,40.20535655,13337888
2007/12/11,39.91963577,41.2938294,38.94681554,41.17477852,20868110
2007/12/12,37.7937088,39.45702634,37.69846812,39.45702634,34973472
2007/12/13,36.40590668,38.26650984,36.34468016,37.33790806,16824622
2007/12/14,36.89912796,37.10321553,35.66099116,36.05556271,18808764
2007/12/17,34.41265488,36.87191765,34.3888447,36.86851546,28935856
2007/12/18,34.67797089,35.34806061,33.84461213,33.94665722,17273844
2007/12/19,35.48751068,35.89908793,34.69496814,35.35825326,9604350
2007/12/20,35.84466934,36.21543071,35.02831909,35.76643703,10802456
2007/12/21,36.8038826,37.38213371,35.85147312,35.85147312,13795034
2007/12/24,37.66446304,38.19849351,36.64062027,37.34812636,21410984
2007/12/25,36.64061737,37.75970077,36.15760949,37.71548002,22688404
2007/12/26,35.91611099,36.90593975,35.04533573,36.63042158,25903332
2007/12/27,36.81748962,36.90592852,34.68136809,35.91610007,36795352
2007/12/28,36.08957672,36.732454,35.64738742,36.71544821,29120536
2008/01/02,35.03173065,35.98754526,34.93989213,35.98754526,40152002
2008/01/03,34.63714981,34.93307587,33.80378858,34.88885772,75993734
2008/01/04,35.45010376,35.54194226,34.01468369,34.5691221,36167506
2008/01/07,34.82762909,35.20519223,34.02828466,35.20519223,44856820
2008/01/08,36.0861702,36.51135367,34.96708959,34.96708959,64921206
2008/01/09,36.12698746,36.42971787,35.64738187,35.88548357,30801468
2008/01/10,36.42292023,36.56578126,35.26642058,36.22563446,47907486
2008/01/11,37.31070328,37.60662933,36.57258275,36.57258275,54051638
2008/01/14,37.22566986,38.40257758,37.07600443,37.59983085,30902114
2008/01/15,35.72903061,37.37534036,35.37527752,37.24608547,66495308
2008/01/16,34.25619507,35.19840346,34.06571363,35.03513181,54329368
2008/01/17,33.87182236,34.52490366,32.92621457,34.0146834,44631216
2008/01/18,33.40581894,34.00788026,32.88879691,33.86161703,42812238
2008/01/21,30.06558228,33.40582451,30.06558228,33.40582451,66402400
2008/01/22,27.05868149,28.57233385,27.05868149,28.57233385,65789586
2008/01/23,27.37161446,27.89203866,26.03483738,26.53485361,69123576
2008/01/24,27.18793488,27.960067,26.12327628,27.89544087,47646122
2008/01/25,27.41242599,27.85802001,26.49743298,27.06887964,51345172
2008/01/28,24.67084885,27.04167264,24.67084885,26.87159922,47953148
2008/01/29,24.65384293,25.82394623,24.13341611,25.51101178,30166202
2008/01/30,24.18443871,25.47019329,23.4633291,25.16746282,43791000
2008/01/31,24.42594528,24.84772926,23.87830863,24.07219223,20952950
2008/02/01,25.16746521,25.42597755,24.25927373,24.62323076,42769290
2008/02/04,26.92601967,27.15051519,25.81714047,25.83414625,51050010
2008/02/05,26.34096909,26.83418091,26.05524442,26.83077871,24268566
2008/02/13,24.46336365,25.34094324,24.32050258,25.1708698,28607194
2008/02/14,25.30692673,25.44298599,24.6402392,24.76269227,21258220
2008/02/15,25.83755302,25.85115921,24.76269039,25.00079213,20916930
2008/02/18,26.36137962,26.5654672,25.94640007,26.14028366,22357796
2008/02/19,26.15049171,26.32396735,25.34094306,26.32396735,30512792
2008/02/20,25.32052803,26.10626629,25.16406082,26.10626629,21342592
2008/02/21,24.66744232,25.1538523,24.1368142,25.1538523,25779080
2008/02/22,23.61299324,24.33750768,23.47013219,24.20144842,24798182
2008/02/25,22.23880386,23.90892642,22.11295117,23.65721844,24630270
2008/02/26,23.14358902,23.8544946,22.44968922,23.60618888,33720898
2008/02/27,24.42934036,24.66064026,23.12997983,23.41910406,39893196
2008/02/28,23.81028366,24.36472219,23.70483895,24.15043057,22514868
2008/02/29,24.21845436,24.6606463,23.59258541,23.81368138,24711730
2008/03/03,23.84769249,24.40213084,23.11977854,24.0143637,63512084
2008/03/04,22.82385635,23.84769924,22.78643999,23.80688068,54800866
2008/03/05,22.82385635,22.82385635,22.82385635,22.82385635,0
2008/03/06,24.61982727,25.10623735,22.92589747,23.80347693,118560440
2008/03/07,23.01433754,23.9463392,22.51772085,23.9463392,114844822
2008/03/10,21.9394722,22.721811,21.85783768,22.67419065,54093780
2008/03/11,21.71837425,22.05511888,21.25577566,21.79660916,41877152
2008/03/12,21.70477486,22.60956559,21.32721158,22.51092267,54805868
2008/03/13,21.561903,21.61632643,21.03807668,21.59931935,48911724
2008/03/14,21.44625664,21.59592207,20.86800679,21.52108935,40215776
2008/03/17,20.34758377,21.12311815,20.23873689,21.08910398,45787734
2008/03/18,19.18768501,20.66392249,18.83733415,20.33397961,60045164
2008/03/19,19.36796188,19.81695564,18.98019467,19.81695564,108127214
2008/03/20,19.03121567,19.52442884,17.43252528,17.68763541,84226356
2008/03/21,19.06863022,19.69109819,18.70127105,19.18428018,66915374
2008/03/24,17.19782448,19.26931876,17.16040812,19.19448604,102152316
2008/03/25,17.37469864,17.92573607,16.42908968,16.66719269,101709234
2008/03/26,17.75226021,18.19785296,17.17741261,17.45293197,79677440
2008/03/27,16.66379356,17.61960531,16.59576394,17.13659744,54483524
2008/03/28,18.07540321,18.1876523,16.56174949,16.81005653,134815994
2008/03/31,17.99716759,18.45976745,17.3815014,17.51075755,89312526
2008/04/01,18.14683533,18.43596095,17.38490705,17.857711,85265388
2008/04/02,19.33734894,19.95981833,18.40194505,18.62304103,162642736
2008/04/03,20.08226967,20.13669311,18.77610576,18.91216371,79217884
2008/04/07,21.1571331,21.36122068,20.08226917,20.37139346,104848330
2008/04/08,20.9020195,21.19114374,20.32717062,20.9802531,74301368
2008/04/09,19.42918587,20.6469121,19.35095225,20.40880907,60379398
2008/04/10,19.85777473,19.8917889,18.73529032,19.29313098,50608032
2008/04/11,19.98362541,20.34077931,19.58565426,20.06866212,32730528
2008/04/14,18.67065239,19.48360281,18.43595163,19.3509458,78213528
2008/04/15,19.03461266,19.25230638,17.61960217,18.64684555,54135428
2008/04/16,18.48357964,19.14686624,18.43595928,18.8101203,24103878
2008/04/17,19.15366364,19.51762055,18.53799756,18.53799756,74254166
2008/04/18,18.79310989,19.38836677,18.44616002,18.7080732,72489038
2008/04/21,19.38837051,20.64351193,18.9121644,20.64351193,115942072
2008/04/22,19.77273178,19.89858572,18.34071292,19.06522589,48045858
2008/04/23,20.65031433,20.74895723,19.39177076,19.66048708,87738492
2008/04/24,22.71500015,22.71500015,22.09593315,22.61975948,190913116
2008/04/25,22.79663658,23.73884464,22.61976139,22.78983479,150870774
2008/04/28,22.00749779,22.44968968,21.74218369,21.93946946,61440180
2008/04/29,22.12655258,22.28982161,21.75239029,21.8374257,43784772
2008/04/30,23.47012711,23.73884337,22.56873765,22.78983357,125724148
2008/05/05,23.33747292,23.98035018,23.02793807,23.81027678,71482784
2008/05/06,22.97011757,23.23203211,22.78984014,23.12998701,42990900
2008/05/07,21.11631203,23.12998028,21.07549348,22.97011088,113952824
2008/05/08,21.32040024,21.52108689,20.58228105,20.88161058,56801458
2008/05/09,21.79661179,22.67419132,21.3748291,22.38166481,80131170
2008/05/12,21.36802101,21.8714394,20.70813671,21.12311491,44459086
2008/05/13,21.36802101,21.36802101,21.36802101,21.36802101,0
2008/05/14,21.39523888,21.41564686,20.52786331,20.52786331,82268726
2008/05/15,20.98705864,21.76939605,20.91902902,21.52789212,39534368
2008/05/16,20.93263817,21.49728191,20.64011166,21.08910541,28038474
2008/05/19,20.48364258,21.03468008,20.17070682,20.94624248,27849422
2008/05/20,19.40197563,20.85100057,19.35435528,20.48364266,40679716
2008/05/21,19.71831131,19.73531839,18.83052791,19.38156539,43636882
2008/05/22,19.04141617,19.48700891,18.96318257,19.48700891,25941770
2008/05/23,19.14781761,19.55623984,18.96934703,19.15124916,19059556
2008/05/26,18.14906883,18.87667862,18.12161122,18.87667862,35175104
2008/05/27,18.54719353,18.56778543,17.88822521,18.19368396,26734434
2008/05/28,19.15124702,19.44640983,18.37901931,18.63642855,37514808
2008/05/29,18.50257111,19.18556401,18.4819779,19.11692131,21816286
2008/05/30,19.32285309,19.35374225,18.70507118,18.70850273,41442584
2008/06/02,19.52535057,19.73814186,18.88354384,19.18557107,31667242
2008/06/03,19.12035942,19.61115318,19.01396443,19.37433713,23114606
2008/06/04,18.63986206,19.21302602,18.48541625,19.03455545,25217662
2008/06/05,18.71193886,18.90413826,18.4957147,18.53689981,15105458
2008/06/06,18.72566223,19.11005961,18.54032729,18.8251928,15126594
2008/06/10,17.20523643,18.00835343,16.98901228,17.67543701,48508332
2008/06/11,17.29446602,17.55530808,16.99243886,17.10913108,26802820
2008/06/12,16.95125198,17.21209401,16.58058345,17.16061166,32818064
2008/06/13,16.83456421,17.2292589,16.74876113,16.95468931,19095250
2008/06/16,17.14002037,17.2361207,16.59774566,16.91350032,35505958
2008/06/17,16.86202431,17.26015061,16.68012086,17.1537543,24440580
2008/06/18,17.5278511,17.67543249,16.30258336,16.77621668,62557092
2008/06/19,16.43643951,17.36654468,16.33690762,17.35968159,40631424
2008/06/20,17.28417015,17.88135877,16.14470552,16.45702863,71627860
2008/06/23,16.70757294,17.19836657,16.64579463,16.92036417,27441672
2008/06/24,17.04734993,17.32535229,16.68011297,16.74875567,39481154
2008/06/25,17.49696541,17.67543599,16.92380141,17.04735676,39287558
2008/06/26,17.73720932,17.91567985,17.43518217,17.49696048,38796676
2008/06/27,16.83113098,17.22925718,16.80024182,16.86888454,40514780
2008/06/30,16.90663719,17.17777522,16.73503104,16.83456292,31986962
2008/07/01,16.41241074,17.00273626,16.26826221,16.98900746,41082200
2008/07/02,14.77186012,16.54283583,14.77186012,16.2682662,91743284
2008/07/03,13.91725922,14.51444922,13.30290885,14.06484062,219074330
2008/07/04,13.78683567,13.90009634,13.50540173,13.6598475,59255896
2008/07/07,14.40462112,14.55563407,13.72506091,13.72849245,68620488
2008/07/08,13.83832359,14.69292303,13.65985299,14.40462457,98645644
2008/07/09,15.02583122,15.03612848,14.07170163,14.13004708,128447300
2008/07/10,14.77186012,15.21117152,14.58995668,14.65516787,102458480
2008/07/11,14.81304359,14.89541513,14.36343499,14.71008016,55019520
2008/07/14,14.82676792,15.04985508,14.58651911,14.60367946,37440672
2008/07/15,13.93784904,14.87824983,13.90009549,14.83363319,60281028
2008/07/16,13.52256584,13.72849271,13.34409528,13.72849271,39889588
2008/07/17,13.52256584,13.52256584,13.52256584,13.52256584,0
2008/07/18,14.09572697,14.14377647,13.38527772,13.74565032,56303488
2008/07/21,14.73067284,14.82677318,13.83488974,13.90009961,72917214
2008/07/22,14.75813103,14.89198363,14.57279604,14.65516758,48055578
2008/07/23,15.0567255,15.34159238,14.85423016,14.86109457,76218894
2008/07/24,16.12411308,16.30258363,15.30726747,15.30726747,101454408
2008/07/25,15.76716995,15.93877607,15.44455092,15.756874,59202082
2008/07/28,15.41366291,16.16529731,15.27294593,15.80492469,61655258
2008/07/29,15.11163425,15.19743731,14.90227458,15.06701761,33559006
2008/07/30,15.09447575,15.52005954,14.95719162,15.47887313,23822968
2008/07/31,14.7478323,15.22146431,14.72380754,15.20430396,26475772
2008/08/01,15.37591457,15.53722481,14.55906873,14.65173623,37016642
2008/08/04,15.07045174,15.53035626,15.03269817,15.09790935,22461638
2008/08/05,15.16655159,15.49260355,15.032699,15.10134172,42556050
2008/08/06,15.70539761,15.84954748,15.27295059,15.34502488,44837426
2008/08/07,15.6470499,15.80149571,15.41023387,15.68480347,33411016
2008/08/08,14.80960941,15.64704685,14.75812705,15.53378618,35091326
2008/08/11,14.30508709,15.02926517,14.14034536,14.78558478,36115408
2008/08/12,14.41834831,14.58652292,14.21242145,14.25017502,23531108
2008/08/13,14.05797482,14.3805952,13.90009748,14.24330976,26497066
2008/08/14,14.09916687,14.37373654,13.90353459,14.01336376,17224444
2008/08/15,14.35657406,14.57279691,13.99963288,14.10602788,16119020
2008/08/18,13.73192692,14.41148859,13.72849537,14.38746252,30563254
2008/08/19,14.08886528,14.15407646,13.55688645,13.6873075,23435660
2008/08/20,15.43082428,15.49603545,13.90009778,13.96530764,58751018
2008/08/21,14.7993145,15.34159058,14.78901855,15.1013417,35769960
2008/08/22,14.71007824,14.91943794,14.43550868,14.5178789,18352718
2008/08/25,14.91943741,15.30726632,14.45610007,14.75812723,23862848
2008/08/26,15.08074951,15.15625664,14.62427779,14.75813039,23770136
2008/08/27,15.3518858,15.60243061,15.06702027,15.13566168,50223072
2008/08/28,15.65391064,16.03830798,15.49603332,15.49603332,40731516
2008/08/29,15.7637434,16.02115266,15.71226102,15.71226102,38400420
2008/09/01,15.30383492,15.61958957,15.06358607,15.61615802,28168138
2008/09/02,15.2283268,15.48916883,15.09447423,15.27294476,20815172
2008/09/03,15.02925968,15.4617064,14.75812178,15.35187862,24161668
2008/09/04,14.76156044,15.02926692,14.41491659,14.84736352,24383162
2008/09/05,14.33940792,14.5007181,14.2089882,14.34627232,24527432
2008/09/08,14.70321465,14.79244927,14.25017452,14.47669458,38050900
2008/09/09,14.66203022,14.79244995,14.50415156,14.75812925,22582312
2008/09/10,14.48355484,14.92973043,14.31194874,14.48355484,24950282
2008/09/11,13.52256584,14.5865235,13.49854108,14.38059664,33547078
2008/09/12,13.82458973,14.04767823,13.57404493,13.6323917,29371380
2008/09/16,12.65423775,13.29947727,12.44144648,13.29947727,63527040
2008/09/17,11.5182066,12.74347454,11.38778554,12.5272504,65249948
2008/09/18,10.52288914,11.29168527,10.36501179,10.70135969,93305250
2008/09/19,11.57655239,11.57655239,11.41867502,11.57655239,42121098
2008/09/22,12.73317814,12.73317814,12.26984197,12.73317814,142754710
2008/09/23,12.22179222,12.65767207,12.21149627,12.35564483,101924956
2008/09/24,12.16344357,12.18403677,11.70697188,12.00899908,64498686
2008/09/25,12.44487667,13.37841449,12.16344271,12.21492507,159959686
2008/09/26,11.41867256,12.34191311,11.19901691,12.2526785,286834414
2008/10/06,11.53261948,11.82956604,11.32544589,11.70526347,165767160
2008/10/07,11.0284977,11.39450275,10.69011499,10.7142857,77351604
2008/10/08,10.01334953,10.81441739,9.951197603,10.60033925,103342278
2008/10/09,10.03061581,10.30684659,9.460890757,10.1342026,97194390
2008/10/10,9.585195541,9.819991501,9.405645612,9.460891643,81035094
2008/10/13,10.33792114,10.37590237,9.32622737,9.664609394,125897016
2008/10/14,10.18944645,11.02504323,10.15837048,11.01813731,138363956
